GeneID,Symbol,description,reconstruction_error,is_anomaly
54487,DGCR8,22q11.21,0.2557379,False
54487,DGCR8,22q11.21,0.2468432,False
54496,PRMT7,16q22.1,0.24829328,False
54496,PRMT7,16q22.1,0.24814227,False
54496,PRMT7,16q22.1,0.25667745,False
54499,TMCO1,1q24.1,0.24912779,False
54499,TMCO1,1q24.1,0.24885385,False
54507,ADAMTSL4,1q21.2,0.2673155,False
54507,ADAMTSL4,1q21.2,0.2577554,False
54507,ADAMTSL4,1q21.2,0.25769958,False
54517,PUS7,7q22.3,0.24499014,False
54517,PUS7,7q22.3,0.24500749,False
54532,USP53,4q26,0.2481617,False
54532,USP53,4q26,0.24853967,False
54538,ROBO4,11q24.2,0.24517593,False
54538,ROBO4,11q24.2,0.245177,False
54539,NDUFB11,Xp11.3,0.29374835,False
54539,NDUFB11,Xp11.3,0.28431323,False
54539,NDUFB11,Xp11.3,0.28434604,False
54543,TOMM7,7p15.3,0.25166866,False
54543,TOMM7,7p15.3,0.25165766,False
54551,MAGEL2,15q11.2,0.26043057,False
54551,MAGEL2,15q11.2,0.2617248,False
54551,MAGEL2,15q11.2,0.26019892,False
54567,DLL4,15q15.1,0.25653392,False
54567,DLL4,15q15.1,0.25609124,False
54583,EGLN1,1q42.2,0.271443,False
54583,EGLN1,1q42.2,0.27134836,False
54585,LZTFL1,3p21.31,0.24758558,False
54585,LZTFL1,3p21.31,0.25798294,False
54585,LZTFL1,3p21.31,0.2476943,False
54658,UGT1A1,2q37.1,0.373141,False
54658,UGT1A1,2q37.1,0.3766767,False
54658,UGT1A1,2q37.1,0.3767544,False
54664,TMEM106B,7p21.3,0.25200942,False
54664,TMEM106B,7p21.3,0.2520515,False
54675,CRLS1,20p12.3,0.25292054,False
54675,CRLS1,20p12.3,0.2521676,False
54676,GTPBP2,6p21.1,0.24783282,False
54676,GTPBP2,6p21.1,0.24806595,False
54676,GTPBP2,6p21.1,0.25636256,False
54681,P4HTM,3p21.31|3p21.3,0.25064063,False
54681,P4HTM,3p21.31|3p21.3,0.2509453,False
54704,PDP1,8q22.1,0.25808728,False
54704,PDP1,8q22.1,0.24876784,False
54704,PDP1,8q22.1,0.24876837,False
54714,CNGB3,8q21.3,0.2548735,False
54714,CNGB3,8q21.3,0.24196865,False
54714,CNGB3,8q21.3,0.24195987,False
54756,IL17RD,3p14.3,0.24600601,False
54756,IL17RD,3p14.3,0.25848776,False
54756,IL17RD,3p14.3,0.24600564,False
54757,FAM20A,17q24.2,0.24443954,False
54757,FAM20A,17q24.2,0.24374415,False
54765,TRIM44,11p13,0.250409,False
54765,TRIM44,11p13,0.24954288,False
54766,BTG4,11q23.1,0.25530195,False
54766,BTG4,11q23.1,0.25530073,False
54768,HYDIN,16q22.2,0.2544318,False
54768,HYDIN,16q22.2,0.25444144,False
54768,HYDIN,16q22.2,0.2654843,False
54768,HYDIN,16q22.2,0.25429648,False
54790,TET2,4q24,0.2528354,False
54790,TET2,4q24,0.25392282,False
54795,TRPM4,19q13.33,0.2739339,False
54795,TRPM4,19q13.33,0.27377146,False
54796,BNC2,9p22.3-p22.2,0.26791167,False
54796,BNC2,9p22.3-p22.2,0.26696432,False
54796,BNC2,9p22.3-p22.2,0.26794735,False
54800,KLHL24,3q27.1,0.26044527,False
54800,KLHL24,3q27.1,0.26073536,False
54802,TRIT1,1p34.2,0.24802585,False
54802,TRIT1,1p34.2,0.24803388,False
54805,CNNM2,10q24.32,0.25989553,False
54805,CNNM2,10q24.32,0.25978765,False
54806,AHI1,6q23.3,0.25156784,False
54806,AHI1,6q23.3,0.2620511,False
54806,AHI1,6q23.3,0.25148153,False
54808,DYM,18q21.1,0.27933744,False
54808,DYM,18q21.1,0.27914786,False
54808,DYM,18q21.1,0.2791151,False
54809,SAMD9,7q21.2,0.28433102,False
54809,SAMD9,7q21.2,0.28433096,False
54820,NDE1,16p13.11,0.27054974,False
54820,NDE1,16p13.11,0.2655005,False
54820,NDE1,16p13.11,0.26411724,False
54820,NDE1,16p13.11,0.26411667,False
54822,TRPM7,15q21.2,0.2585844,False
54822,TRPM7,15q21.2,0.268284,False
54822,TRPM7,15q21.2,0.2586929,False
54828,BCAS3,17q23.2,0.2786497,False
54828,BCAS3,17q23.2,0.27782008,False
54829,ASPN,9q22.31,0.25950885,False
54829,ASPN,9q22.31,0.26449102,False
54829,ASPN,9q22.31,0.25956908,False
54832,VPS13C,15q22.2,0.2602408,False
54832,VPS13C,15q22.2,0.24908404,False
54832,VPS13C,15q22.2,0.24917299,False
54834,GDAP2,1p12,0.2589245,False
54834,GDAP2,1p12,0.2589247,False
54840,APTX,9p21.1,0.25606215,False
54840,APTX,9p21.1,0.2616136,False
54840,APTX,9p21.1,0.25583324,False
54845,ESRP1,8q22.1,0.24718757,False
54845,ESRP1,8q22.1,0.24718857,False
54856,GON4L,1q22,0.2573786,False
54856,GON4L,1q22,0.2574367,False
54862,CC2D1A,19p13.12,0.25042343,False
54862,CC2D1A,19p13.12,0.25176114,False
54862,CC2D1A,19p13.12,0.2504119,False
54870,QRICH1,3p21.31,0.24718387,False
54870,QRICH1,3p21.31,0.24718216,False
54872,PIGG,4p16.3,0.26459405,False
54872,PIGG,4p16.3,0.2649895,False
54880,BCOR,Xp11.4,0.2647257,False
54880,BCOR,Xp11.4,0.27853295,False
54880,BCOR,Xp11.4,0.2814069,False
54885,TBC1D8B,Xq22.3,0.25069204,False
54885,TBC1D8B,Xq22.3,0.2506709,False
54888,NSUN2,5p15.31,0.25205114,False
54888,NSUN2,5p15.31,0.25205463,False
54892,NCAPG2,7q36.3,0.2486731,False
54892,NCAPG2,7q36.3,0.24881832,False
54894,RNF43,17q22,0.24292496,False
54894,RNF43,17q22,0.24296272,False
54902,TTC19,17p12,0.2558138,False
54902,TTC19,17p12,0.2557873,False
54902,TTC19,17p12,0.25973085,False
54903,MKS1,17q22,0.28365326,False
54903,MKS1,17q22,0.28361842,False
54914,FOCAD,9p21.3,0.26055548,False
54914,FOCAD,9p21.3,0.26015875,False
54916,TMEM260,14q22.3,0.25392297,False
54916,TMEM260,14q22.3,0.25431937,False
54919,DNAAF5,7p22.3,0.2509701,False
54919,DNAAF5,7p22.3,0.2553737,False
54928,BPNT2,8q12.1,0.2444061,False
54928,BPNT2,8q12.1,0.24482991,False
54931,TRMT10C,3q12.3,0.2440367,False
54931,TRMT10C,3q12.3,0.24376705,False
54936,ADPRS,1p34.3,0.24779503,False
54936,ADPRS,1p34.3,0.24780403,False
54938,SARS2,19q13.2,0.2572733,False
54938,SARS2,19q13.2,0.25078678,False
54938,SARS2,19q13.2,0.2529271,False
54938,SARS2,19q13.2,0.24950506,False
54941,RNF125,18q12.1,0.24888755,False
54941,RNF125,18q12.1,0.25576407,False
54941,RNF125,18q12.1,0.24799575,False
54949,SDHAF2,11q12.2,0.25937188,False
54949,SDHAF2,11q12.2,0.24867798,False
54949,SDHAF2,11q12.2,0.24867848,False
54967,CT55,Xq26.3,0.25427106,False
54967,CT55,Xq26.3,0.25419453,False
54968,TMEM70,8q21.11,0.2588072,False
54968,TMEM70,8q21.11,0.24833305,False
54968,TMEM70,8q21.11,0.24832328,False
54970,TTC12,11q23.2,0.2512777,False
54970,TTC12,11q23.2,0.2512775,False
54973,INTS11,1p36.33,0.252216,False
54973,INTS11,1p36.33,0.25227576,False
54974,THG1L,5q33.3,0.24993882,False
54974,THG1L,5q33.3,0.24997681,False
54977,SLC25A38,3p22.1,0.25289103,False
54977,SLC25A38,3p22.1,0.25288942,False
54982,CLN6,15q23,0.25316316,False
54982,CLN6,15q23,0.26335558,False
54982,CLN6,15q23,0.25322822,False
55005,RMND1,6q25.1,0.26542237,False
55005,RMND1,6q25.1,0.25647905,False
55005,RMND1,6q25.1,0.25612658,False
55012,PPP2R3C,14q13.2,0.25738946,False
55012,PPP2R3C,14q13.2,0.2574496,False
55023,PHIP,6q14.1,0.24847354,False
55023,PHIP,6q14.1,0.25710252,False
55023,PHIP,6q14.1,0.24946907,False
55027,HEATR3,16q12.1,0.25682718,False
55027,HEATR3,16q12.1,0.25655535,False
55033,FKBP14,7p14.3,0.25475538,False
55033,FKBP14,7p14.3,0.2548081,False
55034,MOCOS,18q12.2,0.25053042,False
55034,MOCOS,18q12.2,0.25062928,False
55034,MOCOS,18q12.2,0.25955528,False
55036,CCDC40,17q25.3,0.25556108,False
55036,CCDC40,17q25.3,0.24326265,False
55036,CCDC40,17q25.3,0.24804921,False
55036,CCDC40,17q25.3,0.24908416,False
55037,PTCD3,2p11.2,0.24805646,False
55037,PTCD3,2p11.2,0.24748227,False
55054,ATG16L1,2q37.1,0.26497433,False
55054,ATG16L1,2q37.1,0.27814877,False
55054,ATG16L1,2q37.1,0.26538613,False
55054,ATG16L1,2q37.1,0.27262312,False
55065,SLC52A1,17p13.2,0.25592396,False
55065,SLC52A1,17p13.2,0.25594106,False
55072,RNF31,14q12,0.24941021,False
55072,RNF31,14q12,0.2561242,False
55072,RNF31,14q12,0.2515527,False
55072,RNF31,14q12,0.24961448,False
55074,OXR1,8q23.1,0.26178747,False
55074,OXR1,8q23.1,0.2594496,False
55081,IFT57,3q13.12-q13.13,0.2464967,False
55081,IFT57,3q13.12-q13.13,0.24520509,False
55084,SOBP,6q21,0.2498904,False
55084,SOBP,6q21,0.25022215,False
55107,ANO1,11q13.3,0.29133245,False
55107,ANO1,11q13.3,0.2912987,False
55112,DYNC2I1,7q36.3,0.24900916,False
55112,DYNC2I1,7q36.3,0.24693528,False
55120,FANCL,2p16.1,0.24450113,False
55120,FANCL,2p16.1,0.24549353,False
55129,ANO10,3p22.1-p21.33,0.256027,False
55129,ANO10,3p22.1-p21.33,0.26273277,False
55129,ANO10,3p22.1-p21.33,0.25603563,False
55130,ODAD2,10p12.1,0.25107902,False
55130,ODAD2,10p12.1,0.25903323,False
55130,ODAD2,10p12.1,0.25107667,False
55131,RBM28,7q32.1,0.24996777,False
55131,RBM28,7q32.1,0.25002852,False
55131,RBM28,7q32.1,0.26048997,False
55135,WRAP53,17p13.1,0.25122383,False
55135,WRAP53,17p13.1,0.25123304,False
55145,THAP1,8p11.21,0.24603708,False
55145,THAP1,8p11.21,0.24633555,False
55148,UBR7,14q32.12,0.26165298,False
55148,UBR7,14q32.12,0.25670588,False
55148,UBR7,14q32.12,0.26541635,False
55148,UBR7,14q32.12,0.2567306,False
55149,MTPAP,10p11.23,0.25096357,False
55149,MTPAP,10p11.23,0.2509615,False
55151,TMEM38B,9q31.2,0.25556815,False
55151,TMEM38B,9q31.2,0.24306597,False
55151,TMEM38B,9q31.2,0.24331184,False
55152,DALRD3,3p21.31,0.25976697,False
55152,DALRD3,3p21.31,0.25953433,False
55152,DALRD3,3p21.31,0.24934915,False
55152,DALRD3,3p21.31,0.2520072,False
55154,MSTO1,1q22,0.25237113,False
55154,MSTO1,1q22,0.2527518,False
55157,DARS2,1q25.1,0.2488874,False
55157,DARS2,1q25.1,0.24883029,False
55159,RFWD3,16q23.1,0.2445734,False
55159,RFWD3,16q23.1,0.24446039,False
55163,PNPO,17q21.32,0.24803442,False
55163,PNPO,17q21.32,0.24798961,False
55164,SHQ1,3p13,0.25767067,False
55164,SHQ1,3p13,0.2575901,False
55165,CEP55,10q23.33,0.24356982,False
55165,CEP55,10q23.33,0.24356991,False
55167,MSL2,3q22.3,0.24402049,False
55167,MSL2,3q22.3,0.24415576,False
55172,DNAAF2,14q21.3,0.2476028,False
55172,DNAAF2,14q21.3,0.24791591,False
55180,LINS1,15q26.3,0.26636377,False
55180,LINS1,15q26.3,0.26518074,False
55181,SMG8,17q22,0.25672644,False
55181,SMG8,17q22,0.25669304,False
55182,RNF220,1p34.1,0.2519622,False
55182,RNF220,1p34.1,0.25195092,False
55186,SLC25A36,3q23,0.25068504,False
55186,SLC25A36,3q23,0.2508524,False
55187,VPS13D,1p36.22-p36.21,0.2598555,False
55187,VPS13D,1p36.22-p36.21,0.2653881,False
55187,VPS13D,1p36.22-p36.21,0.25945106,False
55191,NADSYN1,11q13.4,0.24962658,False
55191,NADSYN1,11q13.4,0.24962832,False
55193,PBRM1,3p21.1,0.25363332,False
55193,PBRM1,3p21.1,0.24492322,False
55193,PBRM1,3p21.1,0.24528058,False
55209,SETD5,3p25.3,0.24790402,False
55209,SETD5,3p25.3,0.24790485,False
55210,ATAD3A,1p36.33,0.25902185,False
55210,ATAD3A,1p36.33,0.25908166,False
55212,BBS7,4q27,0.2635736,False
55212,BBS7,4q27,0.25392786,False
55212,BBS7,4q27,0.25403863,False
55213,RCBTB1,13q14.2,0.25488573,False
55213,RCBTB1,13q14.2,0.2549275,False
55214,P3H2,3q28,0.25560662,False
55214,P3H2,3q28,0.24928106,False
55214,P3H2,3q28,0.24958903,False
55215,FANCI,15q26.1,0.24623293,False
55215,FANCI,15q26.1,0.24646063,False
55217,TMLHE,Xq28,0.25097615,False
55217,TMLHE,Xq28,0.25088158,False
55229,PANK4,1p36.32,0.253945,False
55229,PANK4,1p36.32,0.25311643,False
55229,PANK4,1p36.32,0.2531667,False
55240,STEAP3,2q14.2,0.24374346,False
55240,STEAP3,2q14.2,0.25529835,False
55240,STEAP3,2q14.2,0.2433379,False
55243,KIRREL1,1q23.1,0.24913295,False
55243,KIRREL1,1q23.1,0.24907069,False
55249,YY1AP1,1q22,0.25250664,False
55249,YY1AP1,1q22,0.25292793,False
55250,ELP2,18q12.2,0.24726576,False
55250,ELP2,18q12.2,0.2472533,False
55252,ASXL2,2p23.3,0.2523017,False
55252,ASXL2,2p23.3,0.25676802,False
55252,ASXL2,2p23.3,0.25229904,False
55262,TRAPPC14,7q22.1,0.24779645,False
55262,TRAPPC14,7q22.1,0.24723613,False
55270,NUDT15,13q14.2,0.2455323,False
55270,NUDT15,13q14.2,0.24583595,False
55275,VPS53,17p13.3,0.25118032,False
55275,VPS53,17p13.3,0.25794107,False
55275,VPS53,17p13.3,0.25321907,False
55275,VPS53,17p13.3,0.25051385,False
55278,QRSL1,6q21,0.24717264,False
55278,QRSL1,6q21,0.24718234,False
55280,CWF19L1,10q24.31,0.25722942,False
55280,CWF19L1,10q24.31,0.26831836,False
55280,CWF19L1,10q24.31,0.25723544,False
55294,FBXW7,4q31.3,0.2617195,False
55294,FBXW7,4q31.3,0.2685038,False
55294,FBXW7,4q31.3,0.26194662,False
55315,SLC29A3,10q22.1,0.25016865,False
55315,SLC29A3,10q22.1,0.25014648,False
55325,UFSP2,4q35.1,0.28141966,False
55325,UFSP2,4q35.1,0.2817734,False
55329,MNS1,15q21.3,0.25193372,False
55329,MNS1,15q21.3,0.25202757,False
55331,ACER3,11q13.5,0.2443478,False
55331,ACER3,11q13.5,0.24434967,False
55340,GIMAP5,7q36.1,0.2569015,False
55340,GIMAP5,7q36.1,0.25697786,False
55343,SLC35C1,11p11.2,0.24876997,False
55343,SLC35C1,11p11.2,0.24876225,False
55361,PI4K2A,10q24.2,0.26050878,False
55361,PI4K2A,10q24.2,0.2605128,False
55366,LGR4,11p14.1,0.26062977,False
55366,LGR4,11p14.1,0.26062128,False
55367,PIDD1,11p15.5,0.24749015,False
55367,PIDD1,11p15.5,0.24764925,False
55388,MCM10,10p13,0.2514251,False
55388,MCM10,10p13,0.25053245,False
55503,TRPV6,7q34,0.252134,False
55503,TRPV6,7q34,0.24824594,False
55503,TRPV6,7q34,0.24865787,False
55505,NOP10,15q14,0.28467822,False
55505,NOP10,15q14,0.2882822,False
55505,NOP10,15q14,0.2848308,False
55521,TRIM36,5q22.3,0.24717464,False
55521,TRIM36,5q22.3,0.24716607,False
55526,DHTKD1,10p14,0.25910693,False
55526,DHTKD1,10p14,0.2591056,False
55526,DHTKD1,10p14,0.26743224,False
55532,SLC30A10,1q41,0.2536488,False
55532,SLC30A10,1q41,0.25347862,False
55553,SOX6,11p15.2,0.295959,False
55553,SOX6,11p15.2,0.29588857,False
55553,SOX6,11p15.2,0.2802795,False
55572,FOXRED1,11q24.2,0.2633449,False
55572,FOXRED1,11q24.2,0.2550368,False
55572,FOXRED1,11q24.2,0.25500703,False
55593,OTUD5,Xp11.23,0.24670954,False
55593,OTUD5,Xp11.23,0.25053394,False
55593,OTUD5,Xp11.23,0.24674027,False
55596,ZCCHC8,12q24.31,0.24636307,False
55596,ZCCHC8,12q24.31,0.24636316,False
55599,RNPC3,1p21.1,0.24939394,False
55599,RNPC3,1p21.1,0.24916679,False
55603,TENT5A,6q14.1,0.24956042,False
55603,TENT5A,6q14.1,0.24954432,False
55605,KIF21A,12q12,0.24683845,False
55605,KIF21A,12q12,0.2461926,False
55610,VPS50,7q21.2-q21.3,0.2482625,False
55610,VPS50,7q21.2-q21.3,0.24826354,False
55612,FERMT1,20p12.3,0.2604006,False
55612,FERMT1,20p12.3,0.25970587,False
55617,TASP1,20p12.1,0.26944706,False
55617,TASP1,20p12.1,0.26944718,False
55621,TRMT1,19p13.13,0.2511382,False
55621,TRMT1,19p13.13,0.25112915,False
55623,THUMPD1,16p12.3,0.25651923,False
55623,THUMPD1,16p12.3,0.25652498,False
55624,POMGNT1,1p34.1,0.31215876,False
55624,POMGNT1,1p34.1,0.323753,False
55624,POMGNT1,1p34.1,0.31216556,False
55627,SMPD4,2q21.1,0.24501379,False
55627,SMPD4,2q21.1,0.24923995,False
55627,SMPD4,2q21.1,0.24484983,False
55628,ZNF407,18q22.3,0.26919502,False
55628,ZNF407,18q22.3,0.26873848,False
55630,SLC39A4,8q24.3,0.24467935,False
55630,SLC39A4,8q24.3,0.2488426,False
55630,SLC39A4,8q24.3,0.24440749,False
55636,CHD7,8q12.2,0.3073533,False
55636,CHD7,8q12.2,0.30733752,False
55640,FLVCR2,14q24.3,0.2560018,False
55640,FLVCR2,14q24.3,0.24482672,False
55640,FLVCR2,14q24.3,0.24510656,False
55644,OSGEP,14q11.2,0.24961795,False
55644,OSGEP,14q11.2,0.251439,False
55644,OSGEP,14q11.2,0.25012365,False
55650,PIGV,1p36.11,0.25039965,False
55650,PIGV,1p36.11,0.2504121,False
55651,NHP2,5q35.3,0.26014614,False
55651,NHP2,5q35.3,0.2601989,False
55654,TMEM127,2q11.2,0.25008288,False
55654,TMEM127,2q11.2,0.25008425,False
55655,NLRP2,19q13.42,0.24951433,False
55655,NLRP2,19q13.42,0.24891347,False
55655,NLRP2,19q13.42,0.24857713,False
55655,NLRP2,19q13.42,0.24890536,False
55655,NLRP2,19q13.42,0.24890244,False
55655,NLRP2,19q13.42,0.24890514,False
55655,NLRP2,19q13.42,0.2489119,False
55655,NLRP2,19q13.42,0.24893376,False
55655,NLRP2,19q13.42,0.24852374,False
55655,NLRP2,19q13.42,0.24447359,False
55655,NLRP2,19q13.42,0.25629225,False
55655,NLRP2,19q13.42,0.24455611,False
55656,INTS8,8q22.1,0.24664654,False
55656,INTS8,8q22.1,0.24664813,False
55670,PEX26,22q11.21,0.25952545,False
55670,PEX26,22q11.21,0.25849357,False
55670,PEX26,22q11.21,0.26752,False
55679,LIMS2,2q14.3,0.24369456,False
55679,LIMS2,2q14.3,0.2555894,False
55679,LIMS2,2q14.3,0.24371153,False
55681,SCYL2,12q23.1,0.24408284,False
55681,SCYL2,12q23.1,0.24408147,False
55687,TRMU,22q13.31,0.27487898,False
55687,TRMU,22q13.31,0.2748507,False
55689,YEATS2,3q27.1,0.24859856,False
55689,YEATS2,3q27.1,0.2563259,False
55689,YEATS2,3q27.1,0.24888845,False
55690,PACS1,11q13.1-q13.2,0.25502804,False
55690,PACS1,11q13.1-q13.2,0.25473532,False
55691,FRMD4A,10p13,0.3304639,False
55691,FRMD4A,10p13,0.28850263,False
55691,FRMD4A,10p13,0.32616165,False
55697,VAC14,16q22.1-q22.2,0.25660816,False
55697,VAC14,16q22.1-q22.2,0.25664946,False
55697,VAC14,16q22.1-q22.2,0.25647405,False
55699,IARS2,1q41,0.25611776,False
55699,IARS2,1q41,0.25791064,False
55699,IARS2,1q41,0.25596723,False
55703,POLR3B,12q23.3,0.27932686,False
55703,POLR3B,12q23.3,0.27932814,False
55704,CCDC88A,2p16.1,0.26166245,False
55704,CCDC88A,2p16.1,0.2616628,False
55714,TENM3,4q34.3-q35.1,0.39608142,True
55714,TENM3,4q34.3-q35.1,0.27268136,False
55714,TENM3,4q34.3-q35.1,0.3963737,True
55717,WDR11,10q26.12,0.28195953,False
55717,WDR11,10q26.12,0.28198722,False
55719,SLF2,10q24.31,0.25069895,False
55719,SLF2,10q24.31,0.24883391,False
55733,HHAT,1q32.2,0.25797912,False
55733,HHAT,1q32.2,0.25809973,False
55733,HHAT,1q32.2,0.25732344,False
55737,VPS35,16q11.2,0.30474025,False
55737,VPS35,16q11.2,0.30444637,False
55739,NAXD,13q34,0.25515738,False
55739,NAXD,13q34,0.25514597,False
55746,NUP133,1q42.13,0.26501885,False
55746,NUP133,1q42.13,0.26483455,False
55750,AGK,7q34,0.26358646,False
55750,AGK,7q34,0.2548653,False
55750,AGK,7q34,0.25493938,False
55755,CDK5RAP2,9q33.2,0.25195837,False
55755,CDK5RAP2,9q33.2,0.2512058,False
55764,IFT122,3q21.3-q22.1,0.24877582,False
55764,IFT122,3q21.3-q22.1,0.24889207,False
55765,INAVA,1q32.1,0.25087497,False
55765,INAVA,1q32.1,0.25078458,False
55768,NGLY1,3p24.2,0.25067955,False
55768,NGLY1,3p24.2,0.25765938,False
55768,NGLY1,3p24.2,0.2501695,False
55770,EXOC2,6p25.3,0.32127774,False
55770,EXOC2,6p25.3,0.25683165,False
55770,EXOC2,6p25.3,0.25653905,False
55773,TBC1D23,3q12.1-q12.2,0.24809746,False
55773,TBC1D23,3q12.1-q12.2,0.24812041,False
55775,TDP1,14q32.11,0.2442218,False
55775,TDP1,14q32.11,0.24392624,False
55777,MBD5,2q23.1,0.25930116,False
55777,MBD5,2q23.1,0.2604299,False
55777,MBD5,2q23.1,0.26867366,False
55779,CFAP44,3q13.2,0.24584359,False
55779,CFAP44,3q13.2,0.24561308,False
55780,ERMARD,6q27,0.26354343,False
55780,ERMARD,6q27,0.26261142,False
55780,ERMARD,6q27,0.262746,False
55788,LMBRD1,6q13,0.24256112,False
55788,LMBRD1,6q13,0.25435406,False
55788,LMBRD1,6q13,0.24348883,False
55790,CSGALNACT1,8p21.3,0.2513054,False
55790,CSGALNACT1,8p21.3,0.25111473,False
55791,LRIF1,1p13.3,0.2513095,False
55791,LRIF1,1p13.3,0.2514318,False
55800,SCN3B,11q24.1,0.250749,False
55800,SCN3B,11q24.1,0.25101373,False
55806,HR,8p21.3,0.26760563,False
55806,HR,8p21.3,0.25822005,False
55806,HR,8p21.3,0.25819856,False
55811,ADCY10,1q24.2,0.27767876,False
55811,ADCY10,1q24.2,0.27763936,False
55812,SPATA7,14q31.3,0.24693188,False
55812,SPATA7,14q31.3,0.24652557,False
55814,BDP1,5q13.2,0.25731125,False
55814,BDP1,5q13.2,0.25736067,False
55814,BDP1,5q13.2,0.25279957,False
55814,BDP1,5q13.2,0.26220474,False
55814,BDP1,5q13.2,0.25912905,False
55814,BDP1,5q13.2,0.2527874,False
55823,VPS11,11q23.3,0.26521242,False
55823,VPS11,11q23.3,0.2707022,False
55823,VPS11,11q23.3,0.26427764,False
55835,CPAP,13q12.12-q12.13,0.25931257,False
55835,CPAP,13q12.12-q12.13,0.2593792,False
55835,CPAP,13q12.12-q12.13,0.2671992,False
55851,PSENEN,19q13.12,0.25724444,False
55851,PSENEN,19q13.12,0.24991627,False
55851,PSENEN,19q13.12,0.2497512,False
55857,KIZ,20p11.23,0.25161338,False
55857,KIZ,20p11.23,0.26092488,False
55857,KIZ,20p11.23,0.25160643,False
55858,TMEM165,4q12,0.24432822,False
55858,TMEM165,4q12,0.24409914,False
55863,TMEM126B,11q14.1,0.2507482,False
55863,TMEM126B,11q14.1,0.25074878,False
55869,HDAC8,Xq13.1,0.25684708,False
55869,HDAC8,Xq13.1,0.24576645,False
55869,HDAC8,Xq13.1,0.24580681,False
55870,ASH1L,1q22,0.25693873,False
55870,ASH1L,1q22,0.25706252,False
55898,UNC45A,15q26.1,0.24634281,False
55898,UNC45A,15q26.1,0.25781956,False
55898,UNC45A,15q26.1,0.24635358,False
55901,THSD1,13q14.3,0.25879568,False
55901,THSD1,13q14.3,0.2691814,False
55901,THSD1,13q14.3,0.2588331,False
55904,KMT2E,7q22.3,0.2467367,False
55904,KMT2E,7q22.3,0.2577144,False
55904,KMT2E,7q22.3,0.2457862,False
55906,ZC4H2,Xq11.2,0.25810173,False
55906,ZC4H2,Xq11.2,0.25818142,False
55967,NDUFA12,12q22,0.24765177,False
55967,NDUFA12,12q22,0.24765141,False
55969,RAB5IF,20q11.23,0.25550082,False
55969,RAB5IF,20q11.23,0.25538966,False
55975,KLHL7,7p15.3,0.2600364,False
55975,KLHL7,7p15.3,0.2600254,False
55975,KLHL7,7p15.3,0.2668832,False
55997,CFC1,2q21.1,0.24753357,False
55997,CFC1,2q21.1,0.2475519,False
56006,SMG9,19q13.31,0.26100415,False
56006,SMG9,19q13.31,0.26165837,False
56052,ALG1,16p13.3,0.2507736,False
56052,ALG1,16p13.3,0.25077006,False
56098,PCDHGC4,5q31.3,0.26881695,False
56098,PCDHGC4,5q31.3,0.2705264,False
56098,PCDHGC4,5q31.3,0.26611722,False
56098,PCDHGC4,5q31.3,0.27054563,False
56154,TEX15,8p12,0.2521717,False
56154,TEX15,8p12,0.25215164,False
56155,TEX14,17q22,0.24825679,False
56155,TEX14,17q22,0.2537281,False
56155,TEX14,17q22,0.24822219,False
56159,TEX11,Xq13.1,0.25361776,False
56159,TEX11,Xq13.1,0.2536501,False
56159,TEX11,Xq13.1,0.2629743,False
56160,NSMCE3,15q13.1,0.25111198,False
56160,NSMCE3,15q13.1,0.2541385,False
56160,NSMCE3,15q13.1,0.2565773,False
56160,NSMCE3,15q13.1,0.2543056,False
56171,DNAH7,2q32.3,0.25236812,False
56171,DNAH7,2q32.3,0.25277606,False
56172,ANKH,5p15.2,0.25781643,False
56172,ANKH,5p15.2,0.26390675,False
56172,ANKH,5p15.2,0.25782114,False
56203,LMOD3,3p14.1,0.24420537,False
56203,LMOD3,3p14.1,0.24420562,False
56244,BTNL2,6p21.32,0.25723308,False
56244,BTNL2,6p21.32,0.25579026,False
56244,BTNL2,6p21.32,0.25534195,False
56244,BTNL2,6p21.32,0.2556808,False
56244,BTNL2,6p21.32,0.25567117,False
56244,BTNL2,6p21.32,0.25482014,False
56244,BTNL2,6p21.32,0.2548411,False
56244,BTNL2,6p21.32,0.25919652,False
56244,BTNL2,6p21.32,0.25270638,False
56244,BTNL2,6p21.32,0.25271663,False
56246,MRAP,21q22.11,0.25698313,False
56246,MRAP,21q22.11,0.24722056,False
56246,MRAP,21q22.11,0.24754666,False
56259,CTNNBL1,20q11.23,0.24813084,False
56259,CTNNBL1,20q11.23,0.24803272,False
56262,LRRC8A,9q34.11,0.24514426,False
56262,LRRC8A,9q34.11,0.24570988,False
56270,WDR45B,17q25.3,0.24344465,False
56270,WDR45B,17q25.3,0.24406289,False
56479,KCNQ5,6q13,0.2646232,False
56479,KCNQ5,6q13,0.27089036,False
56479,KCNQ5,6q13,0.26409546,False
56521,DNAJC12,10q21.3,0.25642422,False
56521,DNAJC12,10q21.3,0.25638953,False
56603,CYP26B1,2p13.2,0.25344518,False
56603,CYP26B1,2p13.2,0.25344488,False
56606,SLC2A9,4p16.1,0.2510618,False
56606,SLC2A9,4p16.1,0.24959661,False
56606,SLC2A9,4p16.1,0.25370356,False
56616,DIABLO,12q24.31,0.25806683,False
56616,DIABLO,12q24.31,0.25095427,False
56616,DIABLO,12q24.31,0.25095415,False
56623,INPP5E,9q34.3,0.25659823,False
56623,INPP5E,9q34.3,0.25727585,False
56652,TWNK,10q24.31,0.32103983,False
56652,TWNK,10q24.31,0.32104725,False
